PROGRAMA;CONCURSO;FOLIO;ANOPOSTULACION;ANO FALLO;RESPONSABLE PROYECTO;SEXO_RESPONSABLE;NOMBREINVEQUIPO;ROLINVEQUIPO;SEXOINVEQUIPO;INSTITUCIONEQUIPO
FONDECYT;FONDECYT REGULAR 2021;1210575;2020;2021;MARIA HERRERA OESTERHELD;MUJER;MARIA HERRERA OESTERHELD;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DIEGO PORTALES
FONDECYT;FONDECYT REGULAR 2021;1210575;2020;2021;MARIA HERRERA OESTERHELD;MUJER;IRENE AMALIA SALVO AGOGLIA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD ALBERTO HURTADO
FONDECYT;FONDECYT REGULAR 2021;1210576;2020;2021;FABIANE MANKE NACHTIGALL;MUJER;FABIANE MANKE NACHTIGALL;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD AUTONOMA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210584;2020;2021;SOLENE BERGOT;MUJER;JAVIERA LEONOR ERRAZURIZ TAGLE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2021;1210584;2020;2021;SOLENE BERGOT;MUJER;SOLENE BERGOT;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2021;1210585;2020;2021;YANIRA ZUNIGA ANAZCO;MUJER;ANTONIA SOFIA ASENJO CRUZ;COINVESTIGADOR(A);MUJER;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210585;2020;2021;YANIRA ZUNIGA ANAZCO;MUJER;DEBBIE ELENA GUERRA MALDONADO;COINVESTIGADOR(A);MUJER;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210585;2020;2021;YANIRA ZUNIGA ANAZCO;MUJER;SUSAN TURNER SAELZER;COINVESTIGADOR(A);MUJER;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210585;2020;2021;YANIRA ZUNIGA ANAZCO;MUJER;YANIRA ZUNIGA ANAZCO;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210586;2020;2021;JIMENA SIERRALTA JARA;MUJER;JIMENA SIERRALTA JARA;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210622;2020;2021;CLAUDIA DURAN-ANIOTZ;MUJER;RODRIGO MORALES;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ADOLFO IBANEZ
FONDECYT;FONDECYT REGULAR 2021;1210622;2020;2021;CLAUDIA DURAN-ANIOTZ;MUJER;CLAUDIA DURAN-ANIOTZ;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD ADOLFO IBANEZ
FONDECYT;FONDECYT REGULAR 2021;1210631;2020;2021;ANDREA VALDIVIA BARRIOS;MUJER;LIONEL RICARDO BROSSI -;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210631;2020;2021;ANDREA VALDIVIA BARRIOS;MUJER;YADIRA PALENZUELA FUNDORA;COINVESTIGADOR(A);MUJER;PARTICULAR
FONDECYT;FONDECYT REGULAR 2021;1210631;2020;2021;ANDREA VALDIVIA BARRIOS;MUJER;ANDREA VALDIVIA BARRIOS;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210631;2020;2021;ANDREA VALDIVIA BARRIOS;MUJER;GLORIA ALEJANDRA OCHOA SOTOMAYOR;COINVESTIGADOR(A);MUJER;GLORIA OCHOA SERVICIOS PROFESIONALES EIRL
FONDECYT;FONDECYT REGULAR 2021;1210633;2020;2021;CLAUDIA SAAVEDRA SANCHEZ;MUJER;EDUARDO FELIPE CASTRO NALLAR;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2021;1210633;2020;2021;CLAUDIA SAAVEDRA SANCHEZ;MUJER;CLAUDIA SAAVEDRA SANCHEZ;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2021;1210634;2020;2021;MARIA CORDERO GARAYAR;MUJER;MARIA CORDERO GARAYAR;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210637;2020;2021;CLAUDIA PRIETO VASQUEZ;MUJER;RENE MICHAEL BOTNAR;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210637;2020;2021;CLAUDIA PRIETO VASQUEZ;MUJER;CLAUDIA PRIETO VASQUEZ;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210637;2020;2021;CLAUDIA PRIETO VASQUEZ;MUJER;MARCELO EDGARDO ANDIA KOHNENKAMPF;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210648;2020;2021;CECILIA BESA CORREA;MUJER;CECILIA BESA CORREA;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210648;2020;2021;CECILIA BESA CORREA;MUJER;IGNACIO SAN FRANCISCO REYES;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210648;2020;2021;CECILIA BESA CORREA;MUJER;MARCELO EDGARDO ANDIA KOHNENKAMPF;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210648;2020;2021;CECILIA BESA CORREA;MUJER;SERGIO ANDRES URIBE ARANCIBIA;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210653;2020;2021;MABEL URRUTIA MARTINEZ;MUJER;ESTEBAN JAVIER PINO QUIROGA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210653;2020;2021;MABEL URRUTIA MARTINEZ;MUJER;PAMELA BEATRIZ GUEVARA ALVEZ;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210653;2020;2021;MABEL URRUTIA MARTINEZ;MUJER;MABEL URRUTIA MARTINEZ;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210653;2020;2021;MABEL URRUTIA MARTINEZ;MUJER;SANDRA VICTORIA MARIANGEL QUINTEROS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE TALCA
FONDECYT;FONDECYT REGULAR 2021;1210654;2020;2021;KARINA PINO LAGOS;MUJER;INGE URSULA WYNEKEN HEMPEL;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2021;1210654;2020;2021;KARINA PINO LAGOS;MUJER;KARINA PINO LAGOS;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2021;1210665;2020;2021;PAMELA CARO MOLINA;MUJER;DAISY MARGARIT SEGURA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210665;2020;2021;PAMELA CARO MOLINA;MUJER;LORENA ARMIJO GARRIDO;COINVESTIGADOR(A);MUJER;UNIVERSIDAD SANTO TOMAS
FONDECYT;FONDECYT REGULAR 2021;1210665;2020;2021;PAMELA CARO MOLINA;MUJER;PAMELA CARO MOLINA;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD SANTO TOMAS
FONDECYT;FONDECYT REGULAR 2021;1210684;2020;2021;MABEL DELGADO TORRES;MUJER;MABEL DELGADO TORRES;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2021;1210684;2020;2021;MABEL DELGADO TORRES;MUJER;MARIA DE LA LUZ MORA GIL;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2021;1210684;2020;2021;MABEL DELGADO TORRES;MUJER;MARJORIE MARIANELA REYES DIAZ;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2021;1210684;2020;2021;MABEL DELGADO TORRES;MUJER;MICHEL ABANTO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2021;1210684;2020;2021;MABEL DELGADO TORRES;MUJER;PATRICIO JAVIER BARRA ESPINOZA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2021;1210692;2020;2021;LISETTE LAPIERRE ACEVEDO;MUJER;LISETTE LAPIERRE ACEVEDO;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210692;2020;2021;LISETTE LAPIERRE ACEVEDO;MUJER;NICOLAS ELIAS GALARCE GALVEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210701;2020;2021;MARIA PIDERIT MORENO;MUJER;ALEXIS PEREZ FARGALLO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DEL BIO-BIO
FONDECYT;FONDECYT REGULAR 2021;1210701;2020;2021;MARIA PIDERIT MORENO;MUJER;ESTEBAN MONTENEGRO;COINVESTIGADOR(A);HOMBRE;PARTICULAR
FONDECYT;FONDECYT REGULAR 2021;1210701;2020;2021;MARIA PIDERIT MORENO;MUJER;MAGALY MELLA ABALOS;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DEL BIO-BIO
FONDECYT;FONDECYT REGULAR 2021;1210701;2020;2021;MARIA PIDERIT MORENO;MUJER;MARIA PIDERIT MORENO;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DEL BIO-BIO
FONDECYT;FONDECYT REGULAR 2021;1210701;2020;2021;MARIA PIDERIT MORENO;MUJER;ALEJANDRA ARRATIA MARTINEZ;COINVESTIGADOR(A);MUJER;PARTICULAR
FONDECYT;FONDECYT REGULAR 2021;1210701;2020;2021;MARIA PIDERIT MORENO;MUJER;ANA GAJARDO;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DEL BIO-BIO
FONDECYT;FONDECYT REGULAR 2021;1210701;2020;2021;MARIA PIDERIT MORENO;MUJER;LAURA MARIN RESTREPO;COINVESTIGADOR(A);MUJER;PARTICULAR
FONDECYT;FONDECYT REGULAR 2021;1210701;2020;2021;MARIA PIDERIT MORENO;MUJER;MIGUEL YANEZ ALVARADO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DEL BIO-BIO
FONDECYT;FONDECYT REGULAR 2021;1210735;2020;2021;ROSA GONZALEZ RAMIREZ;MUJER;JUAN EDUARDO PEREZ RETAMALES;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2021;1210735;2020;2021;ROSA GONZALEZ RAMIREZ;MUJER;ROSA GONZALEZ RAMIREZ;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2021;1210735;2020;2021;ROSA GONZALEZ RAMIREZ;MUJER;CARLA MARINA VAIRETTI;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2021;1210735;2020;2021;ROSA GONZALEZ RAMIREZ;MUJER;SEBASTIAN MALDONADO ALARCON;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210740;2020;2021;TERESA CORREA REYMOND;MUJER;MARIA CORREA REYMOND;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DIEGO PORTALES
FONDECYT;FONDECYT REGULAR 2021;1210740;2020;2021;TERESA CORREA REYMOND;MUJER;MARIA ISABEL PAVEZ ANDONAEGUI;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DIEGO PORTALES
FONDECYT;FONDECYT REGULAR 2021;1210751;2020;2021;MARGARITA ALIAGA MIRANDA;MUJER;DENIS FUENTEALBA PATINO;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210751;2020;2021;MARGARITA ALIAGA MIRANDA;MUJER;MARGARITA ALIAGA MIRANDA;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210751;2020;2021;MARGARITA ALIAGA MIRANDA;MUJER;EDWIN GREGORIO PEREZ HERNANDEZ;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210763;2020;2021;FLAVIA ZACCONI ---------;MUJER;CRISTIAN ANDRES VILOS ORTIZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE TALCA
FONDECYT;FONDECYT REGULAR 2021;1210763;2020;2021;FLAVIA ZACCONI ---------;MUJER;YORLEY ANDREA DUARTE AYALA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2021;1210763;2020;2021;FLAVIA ZACCONI ---------;MUJER;BARBARA ANDREA HERRERA PISANI;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210763;2020;2021;FLAVIA ZACCONI ---------;MUJER;CLAUDIA GILDA SAEZ STEEGER;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210763;2020;2021;FLAVIA ZACCONI ---------;MUJER;FLAVIA ZACCONI ---------;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210770;2020;2021;KATHERINA FERNANDEZ ELGUETA;MUJER;CLAUDIO RODRIGO AGUAYO TAPIA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210770;2020;2021;KATHERINA FERNANDEZ ELGUETA;MUJER;KATHERINA FERNANDEZ ELGUETA;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210770;2020;2021;KATHERINA FERNANDEZ ELGUETA;MUJER;JORGE ROBERTO TOLEDO ALONSO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210770;2020;2021;KATHERINA FERNANDEZ ELGUETA;MUJER;MANUEL FRANCISCO MELENDREZ CASTRO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210772;2020;2021;JEANNE LAFORTUNE;MUJER;JEANNE LAFORTUNE;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210772;2020;2021;JEANNE LAFORTUNE;MUJER;JOSE ANTONIO TESSADA PINTO;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210801;2020;2021;MONICA ANTILEN LIZANA;MUJER;CARMEN GLORIA PIZARRO ARRIAGADA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210801;2020;2021;MONICA ANTILEN LIZANA;MUJER;CLAUDIA MACARENA ROJAS ALVARADO;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE O'HIGGINS
FONDECYT;FONDECYT REGULAR 2021;1210801;2020;2021;MONICA ANTILEN LIZANA;MUJER;LIZETHLY CACERES JENSEN;COINVESTIGADOR(A);MUJER;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION
FONDECYT;FONDECYT REGULAR 2021;1210801;2020;2021;MONICA ANTILEN LIZANA;MUJER;MONICA ANTILEN LIZANA;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210805;2020;2021;CAROLA VERGARA ROSALES;MUJER;DIETRICH VON BAER VON LOCHOW;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210805;2020;2021;CAROLA VERGARA ROSALES;MUJER;CLAUDIA ALEJANDRA MARDONES PENA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210805;2020;2021;CAROLA VERGARA ROSALES;MUJER;CAROLA VERGARA ROSALES;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210829;2020;2021;SARISSA CARNEIRO ARAUJO;MUJER;SANDRA SANDRA ACCATINO SCAGLIOTTI;COINVESTIGADOR(A);MUJER;UNIVERSIDAD ALBERTO HURTADO
FONDECYT;FONDECYT REGULAR 2021;1210829;2020;2021;SARISSA CARNEIRO ARAUJO;MUJER;SARISSA CARNEIRO ARAUJO;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210844;2020;2021;MARIONA GIL CORTIELLA;MUJER;ALVARO IVAN PENA NEIRA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210844;2020;2021;MARIONA GIL CORTIELLA;MUJER;MARIONA GIL CORTIELLA;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD AUTONOMA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210855;2020;2021;MARIA UNDURRAGA SCHULER;MUJER;JENIFFER CERON SANDOVAL;COINVESTIGADOR(A);MUJER;PARTICULAR
FONDECYT;FONDECYT REGULAR 2021;1210855;2020;2021;MARIA UNDURRAGA SCHULER;MUJER;MARIA UNDURRAGA SCHULER;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210855;2020;2021;MARIA UNDURRAGA SCHULER;MUJER;VALENTINA ANDREA BRAVO OLMEDO;COINVESTIGADOR(A);MUJER;PARTICULAR
FONDECYT;FONDECYT REGULAR 2021;1210858;2020;2021;MAYARI CASTILLO GALLARDO;MUJER;MARIA CONSUELO BISKUPOVIC ZIMMERMANN;COINVESTIGADOR(A);MUJER;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO
FONDECYT;FONDECYT REGULAR 2021;1210858;2020;2021;MAYARI CASTILLO GALLARDO;MUJER;MAYARI CASTILLO GALLARDO;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD MAYOR
FONDECYT;FONDECYT REGULAR 2021;1210858;2020;2021;MAYARI CASTILLO GALLARDO;MUJER;PAULA LORENA CONTRERAS ROJAS;COINVESTIGADOR(A);MUJER;UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO
FONDECYT;FONDECYT REGULAR 2021;1210858;2020;2021;MAYARI CASTILLO GALLARDO;MUJER;VERONICA CECILIA TAPIA BARRIA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD CATOLICA DEL MAULE
FONDECYT;FONDECYT REGULAR 2021;1210867;2020;2021;MARIA BARAHONA DURAN;MUJER;MARIA BARAHONA DURAN;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210867;2020;2021;MARIA BARAHONA DURAN;MUJER;STEPHEN DARWIN;COINVESTIGADOR(A);MUJER;UNIVERSIDAD ALBERTO HURTADO
FONDECYT;FONDECYT REGULAR 2021;1210898;2020;2021;CATHERINE BURDICK;MUJER;CATHERINE BURDICK;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD MAYOR
FONDECYT;FONDECYT REGULAR 2021;1210898;2020;2021;CATHERINE BURDICK;MUJER;FANNY AURORA CANESSA VICENCIO;COINVESTIGADOR(A);MUJER;PARTICULAR
FONDECYT;FONDECYT REGULAR 2021;1210903;2020;2021;CARMEN FEIJOO GARCIA;MUJER;CAMILA JOSE SOLIS CASCANTE;COINVESTIGADOR(A);MUJER;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2021;1210903;2020;2021;CARMEN FEIJOO GARCIA;MUJER;CARMEN  FEIJOO;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2021;1210909;2020;2021;BEGONA GIMENEZ CASTILLO;MUJER;EDUARDO ARTURO SOTO BUSTAMANTE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210909;2020;2021;BEGONA GIMENEZ CASTILLO;MUJER;PAZ SOLEDAD ROBERT CANALES;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210909;2020;2021;BEGONA GIMENEZ CASTILLO;MUJER;BEGONA GIMENEZ CASTILLO;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210909;2020;2021;BEGONA GIMENEZ CASTILLO;MUJER;ESTEFANIA ANDREA GONZALEZ CACERES;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE O'HIGGINS
FONDECYT;FONDECYT REGULAR 2021;1210909;2020;2021;BEGONA GIMENEZ CASTILLO;MUJER;PAULO CESAR DIAZ CALDERON;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2021;1210921;2020;2021;AICHA MESSINA;MUJER;AICHA MESSINA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DIEGO PORTALES
FONDECYT;FONDECYT REGULAR 2021;1210921;2020;2021;AICHA MESSINA;MUJER;LUIS FELIPE ALARCON PINO;COINVESTIGADOR(A);HOMBRE;PARTICULAR
FONDECYT;FONDECYT REGULAR 2021;1210922;2020;2021;YASNA TAPIA  FERNANDEZ;MUJER;MARCO MATIAS PFEIFFER JAKOB;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210922;2020;2021;YASNA TAPIA  FERNANDEZ;MUJER;YASNA TAPIA FERNANDEZ;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210922;2020;2021;YASNA TAPIA  FERNANDEZ;MUJER;MONICA PAULINA ANTILEN LIZANA;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210922;2020;2021;YASNA TAPIA  FERNANDEZ;MUJER;OSCAR RODRIGO SEGUEL SEGUEL;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210948;2020;2021;MARIA MOYA LEON;MUJER;MARIA MOYA LEON;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE TALCA
FONDECYT;FONDECYT REGULAR 2021;1210959;2020;2021;LAURA LARA VAZQUEZ;MUJER;JOSE ANTONIO LOZANO LOZANO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD AUTONOMA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210959;2020;2021;LAURA LARA VAZQUEZ;MUJER;VERONICA EDITH GOMEZ URRUTIA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD AUTONOMA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210959;2020;2021;LAURA LARA VAZQUEZ;MUJER;LAURA LARA VAZQUEZ;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD AUTONOMA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210988;2020;2021;MARIA PINONES;MUJER;JUAN HÖFER;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210988;2020;2021;MARIA PINONES;MUJER;MARIA PINONES;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD AUSTRAL DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1211004;2020;2021;NATALIA GARCIA FRITZ;MUJER;NATALIA GARCIA FRITZ;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1211012;2020;2021;ALEJANDRA RAMM;MUJER;PABLO ANDRES ASTUDILLO LIZAMA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ALBERTO HURTADO
FONDECYT;FONDECYT REGULAR 2021;1211012;2020;2021;ALEJANDRA RAMM;MUJER;VIVIANA SALINAS ULLOA;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1211012;2020;2021;ALEJANDRA RAMM;MUJER;ALEJANDRA RAMM;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1211094;2020;2021;XIMENA BESOAIN CANALES;MUJER;MICHAEL SEEGER PFEIFFER;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2021;1211094;2020;2021;XIMENA BESOAIN CANALES;MUJER;XIMENA BESOAIN CANALES;INVESTIGADOR(A) RESPONSABLE;MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1211099;2020;2021;EMMANUELLE BAROZET;MUJER;EMILIO JOSE MOYA DIAZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD CATOLICA DE TEMUCO
FONDECYT;FONDECYT REGULAR 2021;1211099;2020;2021;EMMANUELLE BAROZET;MUJER;EMMANUELLE BAROZET;INVESTIGADOR(A) RESPONSABLE;MUJER;UNIVERSIDAD DE CHILE
