PROGRAMA;CONCURSO;FOLIO;AGNOPOSTULACION;AGNOFALLO;RESPONSABLEPROYECTO;SEXO;ROLINSTITUCION;INSTITUCION1ERNIVEL;RUTINSTITUCION;PAISINSTITUCION;REGIONINSTITUCION
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170074;2017;2017;GUILLERMO SCHMEDA HIRSCHMANN;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DEL BIO-BIO;60911006-6;CHILE;REGION DEL BIO-BIO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170075;2017;2017;RODRIGO GARCIA ALVARADO;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DEL BIO-BIO;60911006-6;CHILE;REGION DEL BIO-BIO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170077;2017;2017;SERGUEI ALEJANDRO MARTIN;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DEL BIO-BIO;60911006-6;CHILE;REGION DEL BIO-BIO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170161;2017;2017;JUAN AGÃ¼ERO VASQUEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DIEGO PORTALES;70990700-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170098;2017;2017;MARIA GONZALEZ BURGOS;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD MAYOR;71500500-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170156;2017;2017;SHEILA LASCANO FARAK;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD MICHOACANA SAN NICOLAS DE HIDALGO;NO APLICA;MEXICO;NO REGISTRA REGION
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170156;2017;2017;SHEILA LASCANO FARAK;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO;NO APLICA;MEXICO;NO REGISTRA REGION
PIA;CONCURSO ANILLOS DE INVESTIGACION EN CIENCIA Y TECNOLOGIA Y ANILLOS DE INVESTIGACION EN CIENCIA ANTARTICA 2017. POSTULACION PRE-PROYECTO;ACT170066;2017;2017;ALFREDO CRIOLLO CESPEDES;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD SAN SEBASTIAN;71631900-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170220;2017;2017;CLAUDIO GARCIA HERRERA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD SANTO TOMAS;71551500-8;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CONCURSO ANILLOS DE INVESTIGACION EN CIENCIA Y TECNOLOGIA Y ANILLOS DE INVESTIGACION EN CIENCIA ANTARTICA 2017. POSTULACION PRE-PROYECTO;ACT170037;2017;2017;NELSON LAGOS SUAREZ;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD SANTO TOMAS;71551500-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170027;2017;2017;OLIVER SCHMACHTENBERG;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170027;2017;2017;OLIVER SCHMACHTENBERG;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170054;2017;2017;CARLOS RESTREPO PATIÃ±O;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170074;2017;2017;GUILLERMO SCHMEDA HIRSCHMANN;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170075;2017;2017;RODRIGO GARCIA ALVARADO;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170156;2017;2017;SHEILA LASCANO FARAK;MUJER;INSTITUCION BENEFICIARIA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170161;2017;2017;JUAN AGÃ¼ERO VASQUEZ;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170194;2017;2017;MICHAEL SEEGER PFEIFFER;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
PIA;CONCURSO ANILLOS DE INVESTIGACION EN CIENCIA Y TECNOLOGIA Y ANILLOS DE INVESTIGACION EN CIENCIA ANTARTICA 2017. POSTULACION PRE-PROYECTO;ACT170095;2017;2017;ANDRES FUENTES CASTILLO;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
PIA;CONCURSO ANILLOS DE INVESTIGACION EN CIENCIA Y TECNOLOGIA Y ANILLOS DE INVESTIGACION EN CIENCIA ANTARTICA 2017. POSTULACION PRE-PROYECTO;ACT170128;2017;2017;MICHAEL SEEGER PFEIFFER;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
PIA;CONCURSO ANILLOS DE INVESTIGACION EN CIENCIA Y TECNOLOGIA EN TOPICOS DE MINERIA 2017;ACM170003;2017;2017;ANDREINA GARCIA GONZALEZ;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;70729100-1;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CONCURSO ANILLOS DE INVESTIGACION EN CIENCIA Y TECNOLOGIA Y ANILLOS DE INVESTIGACION EN CIENCIA ANTARTICA 2017. POSTULACION PRE-PROYECTO;ACT170128;2017;2017;MICHAEL SEEGER PFEIFFER;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;70729100-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170156;2017;2017;SHEILA LASCANO FARAK;MUJER;INSTITUCION ASOCIADA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;NO APLICA;BRASIL;NO REGISTRA REGION
REGIONAL;IV CONCURSO DE FORTALECIMIENTO Y DESARROLLO DE CENTROS REGIONALES DE DESARROLLO CIENTIFICO Y TECNOLOGICO - 2017;R17A10002;2017;2017;ANA MOTRAN FERRANDIZ;MUJER;ENTIDAD ASOCIADA;UNIVERSITE GRENOBLE ALPES;NO APLICA;FRANCIA;NO REGISTRA REGION
REGIONAL;IV CONCURSO DE FORTALECIMIENTO Y DESARROLLO DE CENTROS REGIONALES DE DESARROLLO CIENTIFICO Y TECNOLOGICO - 2017;R17A10002;2017;2017;ANA MOTRAN FERRANDIZ;MUJER;ENTIDAD ASOCIADA;UNIVERSITY OF BRISTOL;NO APLICA;REINO UNIDO DE GB E IRLANDA DEL NORTE;NO REGISTRA REGION
REGIONAL;IV CONCURSO DE FORTALECIMIENTO Y DESARROLLO DE CENTROS REGIONALES DE DESARROLLO CIENTIFICO Y TECNOLOGICO - 2017;R17A10002;2017;2017;ANA MOTRAN FERRANDIZ;MUJER;ENTIDAD ASOCIADA;UNIVERSITY OF SOUTHAMPTON;NO APLICA;REINO UNIDO DE GB E IRLANDA DEL NORTE;NO REGISTRA REGION
FONDEQUIP;VI CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2017;EQM170023;2017;2017;CLAUDIA MARDONES PEÃ±A;MUJER;INSTITUCION ASOCIADA;VINA CONCHA Y TORO;SIN INFORMACION;CHILE;REGION METROPOLITANA DE SANTIAGO
REGIONAL;IV CONCURSO DE FORTALECIMIENTO DE CENTROS REGIONALES MEDIANTE PROYECTOS DE I+D. CIENCIA TERRITORIO 2018;R18F10008;2018;2018;EDUARDO GRATACOS NARANJO;HOMBRE;ENTIDAD ASOCIADA;ASOCIACION DE AGRICULTORES DE LA PROVINCIA DE QUILLOTA Y MARGA MARGA;82258200-1;CHILE;NO REGISTRA REGION
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180180;2018;2018;DIEGO CORTES ARRIAGADA;HOMBRE;INSTITUCION ASOCIADA;BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA;NO APLICA;MEXICO;NO REGISTRA REGION
REGIONAL;IV CONCURSO DE FORTALECIMIENTO DE CENTROS REGIONALES MEDIANTE PROYECTOS DE I+D. CIENCIA TERRITORIO 2018;R18F10012;2018;2018;MAURICIO ORTIZ LIZANA;HOMBRE;BENEFICIARIA PRINCIPAL;CENTRO DE ESTUDIOS AVANZADOS EN FRUTICULTURA;65088704-2;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180037;2018;2018;ALEJANDRO ROJAS FERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;CENTRO DE ESTUDIOS CIENTIFICOS;71179800-5;CHILE;REGION DE LOS RIOS
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180042;2018;2018;CRISTOBAL NAVARRO GUERRERO;HOMBRE;INSTITUCION ASOCIADA;CENTRO DE ESTUDIOS CIENTIFICOS;71179800-5;CHILE;REGION DE LOS RIOS
PIA;APOYO A CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA CON FINANCIAMIENTO BASAL;AFB170003;2017;2018;CLAUDIO BUNSTER WEITZMAN;HOMBRE;POSTULANTE;CENTRO DE ESTUDIOS CIENTIFICOS;71179800-5;CHILE;REGION DE LOS RIOS
REGIONAL;IV CONCURSO DE FORTALECIMIENTO DE CENTROS REGIONALES MEDIANTE PROYECTOS DE I+D. CIENCIA TERRITORIO 2018;R18F10018;2018;2018;HAROLDO SALVO GARRIDO;HOMBRE;BENEFICIARIA PRINCIPAL;CENTRO DE GENOMICA NUTRICIONAL AGROACUICOLA;65033643-7;CHILE;REGION DE LA ARAUCANIA
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180217;2018;2018;CARLOS PEÃ‘A FARFAL;HOMBRE;INSTITUCION ASOCIADA;CENTRO DE INVESTIGACION DE POLIMEROS AVANZADOS;65053487-5;CHILE;REGION DEL BIO-BIO
REGIONAL;IV CONCURSO DE FORTALECIMIENTO DE CENTROS REGIONALES MEDIANTE PROYECTOS DE I+D. CIENCIA TERRITORIO 2018;R18F10016;2018;2018;CLAUDIO TORO AEDO;HOMBRE;BENEFICIARIA PRINCIPAL;CENTRO DE INVESTIGACION DE POLIMEROS AVANZADOS;65053487-5;CHILE;REGION DEL BIO-BIO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180150;2018;2018;WERNHER BREVIS VERGARA;HOMBRE;INSTITUCION ASOCIADA;COMANDO PERSONAL-DIVISION DE EDUCACION-FUERZA AEREA DE CHILE;61103032-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180105;2018;2018;BEATRIZ SANCHEZ NIETO;MUJER;INSTITUCION ASOCIADA;COMISION CHILENA DE ENERGIA NUCLEAR;82983100-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180114;2018;2018;MAURICIO BAEZ LARACH;HOMBRE;INSTITUCION ASOCIADA;FUNDACION CIENCIA PARA LA VIDA;73124100-7;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;APOYO A CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA CON FINANCIAMIENTO BASAL;AFB170004;2017;2018;MARIO ROSEMBLATT SILBER;HOMBRE;POSTULANTE;FUNDACION CIENCIA PARA LA VIDA;73124100-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180163;2018;2018;ZIOMARA GERDTZEN HAKIM;MUJER;INSTITUCION ASOCIADA;FUNDACION CIENCIA Y TECNOLOGIA PARA EL DESARROLLO;65820360-6;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180163;2018;2018;ZIOMARA GERDTZEN HAKIM;MUJER;INSTITUCION ASOCIADA;ICTIO BIOTECHNOLOGIES S.A.;SIN INFORMACION;CHILE;NO REGISTRA REGION
REGIONAL;IV CONCURSO DE FORTALECIMIENTO DE CENTROS REGIONALES MEDIANTE PROYECTOS DE I+D. CIENCIA TERRITORIO 2018;R18F10008;2018;2018;EDUARDO GRATACOS NARANJO;HOMBRE;ENTIDAD ASOCIADA;INDAP AREA LA LIGUA;61307000-1;CHILE;NO REGISTRA REGION
PIA;APOYO A CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA CON FINANCIAMIENTO BASAL;AFB170008;2017;2018;JUAN ARMESTO ZAMUDIO;HOMBRE;POSTULANTE;INSTITUTO DE ECOLOGIA Y BIODIVERSIDAD;65746000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180139;2018;2018;CARLOS ARANDA BORGHERO;HOMBRE;INSTITUCION ASOCIADA;INSTITUTO DE INVESTIGACIONES AGROPECUARIAS;61312000-9;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CONCURSO NACIONAL DE ANILLOS DE INVESTIGACION EN CIENCIAS SOCIALES Y HUMANIDADES 2018;SOC180039;2018;2018;JUAN GARRIDO WAINER;HOMBRE;INSTITUCION ASOCIADA;INSTITUTO DE NEUROCIENCIA BIOMEDICA;65059721-4;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180103;2018;2018;ROBERTO RODRIGUEZ SUAREZ;HOMBRE;INSTITUCION ASOCIADA;INSTITUTO DE SALUD PUBLICA DE CHILE;61605000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180105;2018;2018;BEATRIZ SANCHEZ NIETO;MUJER;INSTITUCION ASOCIADA;INSTITUTO DE SALUD PUBLICA DE CHILE;61605000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CONCURSO NACIONAL DE ANILLOS DE INVESTIGACION EN CIENCIAS SOCIALES Y HUMANIDADES 2018;SOC180001;2018;2018;MANUEL LLORCA JAÃ±A;HOMBRE;INSTITUCION ASOCIADA;INSTITUTO NACIONAL DE ESTADISTICAS;60703000-6;CHILE;NO REGISTRA REGION
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180008;2018;2018;MABEL URRUTIA MARTINEZ;MUJER;INSTITUCION ASOCIADA;LICEO SAN IGNACIO;74557000-3;CHILE;NO REGISTRA REGION
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180170;2018;2018;GONZALO SUAZO FUENTEALBA;HOMBRE;INSTITUCION ASOCIADA;MINISTERIO DE OBRAS PUBLICAS TRANSPORTES Y TELECOMUNICACIONES;SIN INFORMACION;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CONCURSO NACIONAL DE ANILLOS DE INVESTIGACION EN CIENCIAS SOCIALES Y HUMANIDADES 2018;SOC180005;2018;2018;ORIANA BERNASCONI RAMIREZ;MUJER;INSTITUCION ASOCIADA;MUSEO DE LA MEMORIA Y LOS DERECHOS HUMANOS;SIN INFORMACION;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180060;2018;2018;GALO VALDEBENITO MONTENEGRO;HOMBRE;INSTITUCION ASOCIADA;OFICINA NACIONAL DE EMERGENCIA EL MINISTERIO DE INTERIOR Y SEGURIDAD PUBLICA;60509001-K;CHILE;NO REGISTRA REGION
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180009;2018;2018;DIANA DULIC;MUJER;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180009;2018;2018;DIANA DULIC;MUJER;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180024;2018;2018;IVAN BRITO BOBADILLA;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180024;2018;2018;IVAN BRITO BOBADILLA;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180076;2018;2018;MARIA GANGA MUÃ‘OZ;MUJER;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180076;2018;2018;MARIA GANGA MUÃ‘OZ;MUJER;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;NO REGISTRA REGION
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180081;2018;2018;JORGE RAMOS GREZ;HOMBRE;INSTITUCION BENEFICIARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180081;2018;2018;JORGE RAMOS GREZ;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180081;2018;2018;JORGE RAMOS GREZ;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180081;2018;2018;JORGE RAMOS GREZ;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180081;2018;2018;JORGE RAMOS GREZ;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180081;2018;2018;JORGE RAMOS GREZ;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180081;2018;2018;JORGE RAMOS GREZ;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180081;2018;2018;JORGE RAMOS GREZ;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180103;2018;2018;ROBERTO RODRIGUEZ SUAREZ;HOMBRE;INSTITUCION BENEFICIARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180105;2018;2018;BEATRIZ SANCHEZ NIETO;MUJER;INSTITUCION BENEFICIARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180105;2018;2018;BEATRIZ SANCHEZ NIETO;MUJER;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180105;2018;2018;BEATRIZ SANCHEZ NIETO;MUJER;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180105;2018;2018;BEATRIZ SANCHEZ NIETO;MUJER;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180114;2018;2018;MAURICIO BAEZ LARACH;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180150;2018;2018;WERNHER BREVIS VERGARA;HOMBRE;INSTITUCION BENEFICIARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180201;2018;2018;CRISTIAN AGURTO MUÃ±OZ;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180215;2018;2018;SAMIR KOURO RENAER;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;VII CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2018;EQM180216;2018;2018;ANDRES MARCOLETA CALDERA;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;APOYO A CENTROS CIENTIFICOS Y TECNOLOGICOS DE EXCELENCIA CON FINANCIAMIENTO BASAL;AFB170005;2017;2018;NIBALDO INESTROSA CANTIN;HOMBRE;POSTULANTE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CONCURSO NACIONAL DE ANILLOS DE INVESTIGACION EN CIENCIAS SOCIALES Y HUMANIDADES 2018;SOC180023;2018;2018;CLAUDIA MATUS CANOVAS;MUJER;INSTITUCION PRINCIPAL;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
